Non_lead_shot_Cl,Time_Cl,Date_Cl,No_geese_killed_Cl,Shots_fired_Cl,Gun_used_S_R_Cl,Shotgun_shots_Cl,Rifle_shots_Cl,Species_Killed_Cl,Field_code_Cl,Raw_Farm_Name
NA,12:30:00,2005-12-23,NA,4,S,4,NA,NA,RM18,ronnachmore
NA,13:50:00,2005-12-23,1,4,S,4,NA,BA,LR7,leorin
NA,14:45:00,2005-12-23,NA,4,S,4,NA,NA,GM46,gartnatra
NA,10:25:00,2005-12-24,NA,3,S,3,NA,NA,CO4,coull
NA,10:45:00,2005-12-24,NA,2,S,2,NA,NA,BB10,ballinaby
NA,11:00:00,2005-12-24,NA,3,S,3,NA,NA,AN4,ardnave
NA,11:15:00,2005-12-24,NA,3,S,3,NA,NA,CP4,craigens
NA,12:15:00,2005-12-24,NA,3,S,3,NA,NA,EK6,esknish
NA,12:15:00,2005-12-24,NA,3,S,3,NA,NA,EK6,esknish
NA,12:45:00,2005-12-24,NA,3,S,3,NA,NA,KO25,knocklearach
NA,13:10:00,2005-12-24,NA,5,S,5,NA,NA,GC7,mulindry
NA,09:05:00,2005-12-27,NA,4,S,4,NA,NA,KI17,kilchiaran
NA,09:50:00,2005-12-27,NA,3,S,3,NA,NA,CO4,coull
NA,11:00:00,2005-12-27,1,4,S,4,NA,BA,LY21,lyrabus
NA,11:55:00,2005-12-27,NA,3,S,3,NA,NA,EK30,esknish
NA,12:20:00,2005-12-27,NA,3,S,3,NA,NA,KO25,knocklearach
NA,12:20:00,2005-12-27,NA,3,S,3,NA,NA,KO25,knocklearach
NA,12:35:00,2005-12-27,NA,3,S,3,NA,NA,GC7,mulindry
NA,14:30:00,2005-12-27,NA,3,S,3,NA,NA,US12,uiskentuie
NA,10:25:00,2005-12-28,NA,6,S,6,NA,NA,LK6,ballinaby
NA,10:50:00,2005-12-28,NA,3,S,3,NA,NA,AN4,ardnave
NA,11:05:00,2005-12-28,1,6,S,6,NA,BA,CP4,craigens
NA,11:40:00,2005-12-28,1,8,S,8,NA,BA,LY23,lyrabus
NA,12:30:00,2005-12-28,NA,4,S,4,NA,NA,OV25,eorrabus
NA,12:30:00,2005-12-28,NA,4,S,4,NA,NA,OV25,eorrabus
NA,12:50:00,2005-12-28,NA,6,S,6,NA,NA,MR9,auchnaclach
NA,13:40:00,2005-12-28,NA,4,S,4,NA,NA,LR7,leorin
NA,15:40:00,2005-12-28,NA,3,S,3,NA,NA,NB7,neriby
NA,15:50:00,2005-12-28,NA,6,S,6,NA,NA,GC1,mulindry
NA,10:20:00,2005-12-29,1,3,S,3,NA,BA,CO4,coull
NA,10:20:00,2005-12-29,NA,3,S,3,NA,NA,CO4,coull
NA,10:50:00,2005-12-29,NA,3,S,3,NA,NA,CP4,craigens
NA,11:10:00,2005-12-29,1,6,S,6,NA,WH,LY32,lyrabus
NA,11:30:00,2005-12-29,NA,5,S,5,NA,NA,US12,uiskentuie
NA,11:30:00,2005-12-29,NA,5,S,5,NA,NA,US12,uiskentuie
NA,12:30:00,2005-12-29,NA,3,S,3,NA,NA,IH10,duich
NA,13:15:00,2005-12-29,NA,3,S,3,NA,NA,LR7,leorin
NA,13:45:00,2005-12-29,NA,6,S,6,NA,NA,GM9,gartmain
NA,15:15:00,2005-12-29,NA,3,S,3,NA,NA,CP4,craigens
NA,09:30:00,2005-12-30,NA,3,S,3,NA,NA,CO4,coull
NA,09:40:00,2005-12-30,NA,3,S,3,NA,NA,BB2,ballinaby
NA,09:50:00,2005-12-30,NA,3,S,3,NA,NA,BB10,ballinaby
NA,09:50:00,2005-12-30,NA,4,S,4,NA,NA,LK6,ballinaby
NA,09:50:00,2005-12-30,NA,4,S,4,NA,NA,LK6,ballinaby
NA,10:10:00,2005-12-30,1,5,S,5,NA,BA,AN4,ardnave
NA,10:25:00,2005-12-30,1,3,S,3,NA,BA,CP4,craigens
NA,10:50:00,2005-12-30,1,3,S,3,NA,BA,LY32,lyrabus
NA,11:15:00,2005-12-30,NA,4,S,4,NA,NA,MC9,carrabus
NA,11:15:00,2005-12-30,NA,4,S,4,NA,NA,MC9,carrabus
NA,11:40:00,2005-12-30,1,4,S,4,NA,BA,NB7,neriby
NA,11:50:00,2005-12-30,NA,3,S,3,NA,NA,GC7,mulindry
NA,12:10:00,2005-12-30,NA,6,S,6,NA,NA,GC1,gartloist
NA,12:20:00,2005-12-30,NA,3,S,3,NA,NA,GM9,gartmain
NA,10:10:00,2005-12-31,NA,3,S,3,NA,NA,CO4,coull
NA,10:10:00,2005-12-31,NA,3,S,3,NA,NA,CO4,coull
NA,10:20:00,2005-12-31,NA,4,S,4,NA,NA,BB2,ballinaby
NA,10:25:00,2005-12-31,NA,3,S,3,NA,NA,BB10,ballinaby
NA,10:50:00,2005-12-31,NA,4,S,4,NA,NA,AN4,ardnave
NA,11:15:00,2005-12-31,1,1,R,1,NA,BA,CP4,craigens
NA,12:30:00,2005-12-31,NA,2,S,2,NA,NA,MR9,auchnaclach
NA,14:20:00,2005-12-31,NA,2,S,2,NA,NA,BV16,cornabus
NA,15:00:00,2005-12-31,1,1,R,1,NA,BA,LR7,leorin
NA,15:30:00,2005-12-31,1,3,S,3,NA,BA,NB11,neriby
NA,15:30:00,2005-12-31,1,4,S,4,NA,BA,NB12,neriby
NA,09:45:00,2006-01-04,NA,3,S,3,NA,NA,BV31,cornabus
NA,10:15:00,2006-01-04,1,4,S,4,NA,BA,LK7,leorin
NA,10:15:00,2006-01-04,NA,4,S,4,NA,NA,LK7,leorin
NA,11:05:00,2006-01-04,NA,6,S,6,NA,NA,RM18,ronnachmore
NA,11:05:00,2006-01-04,NA,6,S,6,NA,NA,RM18,ronnachmore
NA,11:35:00,2006-01-04,NA,6,S,6,NA,NA,EO11,scarrabus
NA,11:35:00,2006-01-04,NA,6,S,6,NA,NA,EO11,scarrabus
NA,11:50:00,2006-01-04,NA,6,S,6,NA,NA,OV4,eorrabus
NA,13:10:00,2006-01-04,NA,3,S,3,NA,NA,CO4,coull
NA,13:30:00,2006-01-04,NA,3,S,3,NA,NA,BB10,ballinaby
NA,13:30:00,2006-01-04,NA,3,S,3,NA,NA,BB8,ballinaby
NA,13:30:00,2006-01-04,NA,3,S,3,NA,NA,BB8,ballinaby
NA,14:15:00,2006-01-04,NA,4,S,4,NA,NA,CP3,craigens
NA,14:15:00,2006-01-04,1,3,S,3,NA,BA,CP8,craigens
NA,14:30:00,2006-01-04,1,4,S,4,NA,BA,LY32,lyrabus
NA,16:00:00,2006-01-04,NA,2,S,2,NA,NA,KI17,kilchiaran
NA,09:35:00,2006-01-05,NA,6,S,6,NA,NA,BV16,cornabus
NA,09:55:00,2006-01-05,2,6,S,6,NA,BA,LR7,leorin
NA,09:55:00,2006-01-05,NA,6,S,6,NA,NA,LR7,leorin
NA,11:15:00,2006-01-05,NA,3,S,3,NA,NA,CO15,coull
NA,11:40:00,2006-01-05,NA,3,S,3,NA,NA,BB10,ballinaby
NA,11:50:00,2006-01-05,NA,3,S,3,NA,NA,GG34,coille
NA,11:50:00,2006-01-05,NA,3,S,3,NA,NA,GG34,coille
NA,12:15:00,2006-01-05,2,3,S,3,NA,BA,AN4,ardnave
NA,12:40:00,2006-01-05,1,5,S,5,NA,BA,CP3,craigens
NA,12:40:00,2006-01-05,NA,5,S,5,NA,NA,CP3,craigens
NA,12:40:00,2006-01-05,NA,6,S,6,NA,NA,CP8,craigens
NA,12:40:00,2006-01-05,NA,6,S,6,NA,NA,CP8,craigens
NA,13:05:00,2006-01-05,NA,3,S,3,NA,NA,LY21,lyrabus
NA,14:35:00,2006-01-05,NA,2,S,2,NA,NA,BB10,ballinaby
NA,14:45:00,2006-01-05,NA,4,S,4,NA,NA,BB2,ballinaby
NA,15:15:00,2006-01-05,2,2,S,2,NA,WH,CO4,coull
NA,15:15:00,2006-01-05,NA,2,S,2,NA,NA,CO4,coull
NA,09:10:00,2006-01-06,NA,3,S,3,NA,NA,KI17,kilchiaran
NA,10:30:00,2006-01-06,1,3,S,3,NA,WH,CG4,coull
NA,10:40:00,2006-01-06,NA,3,S,3,NA,NA,BB2,ballinaby
NA,10:50:00,2006-01-06,NA,5,S,5,NA,NA,BB10,ballinaby
NA,11:15:00,2006-01-06,NA,4,S,4,NA,NA,AN4,ardnave
NA,11:15:00,2006-01-06,NA,4,S,4,NA,NA,AN4,ardnave
NA,11:45:00,2006-01-06,1,6,S,6,NA,BA,CP3,craigens
NA,12:10:00,2006-01-06,2,6,S,6,NA,BA,LY23,lyrabus
NA,12:10:00,2006-01-06,NA,6,S,6,NA,NA,LY23,lyrabus
NA,09:55:00,2006-01-07,NA,3,S,3,NA,NA,CS14,conisby
NA,10:40:00,2006-01-07,NA,4,S,4,NA,NA,BB10,ballinaby
NA,10:40:00,2006-01-07,NA,4,S,4,NA,NA,BB10,ballinaby
NA,11:30:00,2006-01-07,NA,4,S,4,NA,NA,CP3,craigens
NA,11:30:00,2006-01-07,2,10,S,10,NA,BA,CP8,craigens
NA,12:30:00,2006-01-07,NA,10,S,10,NA,NA,SC10,scarrabus
NA,12:30:00,2006-01-07,NA,10,S,10,NA,NA,SC10,scarrabus
NA,14:10:00,2006-01-07,1,3,S,3,NA,BA,NB7,neriby
NA,10:10:00,2006-01-09,NA,6,S,6,NA,NA,BV31,cornabus
NA,12:10:00,2006-01-09,NA,6,S,6,NA,NA,KO25,knocklearach
NA,12:10:00,2006-01-09,NA,6,S,6,NA,NA,KO25,knocklearach
NA,13:00:00,2006-01-09,NA,6,S,6,NA,NA,SC10,scarrabus
NA,13:20:00,2006-01-09,NA,4,S,4,NA,NA,CP3,craigens
NA,13:45:00,2006-01-09,NA,4,S,4,NA,NA,BB2,ballinaby
NA,10:20:00,2006-01-10,NA,4,S,4,NA,NA,BV31,cornabus
NA,11:30:00,2006-01-10,NA,4,S,4,NA,NA,KI17,kilchiaran
NA,11:30:00,2006-01-10,NA,4,S,4,NA,NA,KI17,kilchiaran
NA,12:10:00,2006-01-10,NA,4,S,4,NA,NA,BB2,ballinaby
NA,12:15:00,2006-01-10,NA,3,S,3,NA,NA,BB10,ballinaby
NA,12:40:00,2006-01-10,NA,3,S,3,NA,NA,AN7,ardnave
NA,12:40:00,2006-01-10,NA,4,S,4,NA,NA,AN4,ardnave
NA,13:05:00,2006-01-10,NA,4,S,4,NA,NA,CP3,craigens
NA,14:50:00,2006-01-10,NA,3,S,3,NA,NA,KM19,woodend
NA,15:00:00,2006-01-10,1,6,S,6,NA,BA,EO11,scarrabus
NA,15:30:00,2006-01-10,2,8,S,8,NA,BA,TL21,tallant
NA,15:30:00,2006-01-10,NA,8,S,8,NA,NA,TL21,tallant
NA,11:30:00,2006-01-11,2,4,S,4,NA,BA,NB11,neriby
NA,11:30:00,2006-01-11,2,4,S,4,NA,BA,NB12,neriby
NA,12:50:00,2006-01-11,NA,4,S,4,NA,NA,EK7,esknish
NA,13:30:00,2006-01-11,1,6,S,6,NA,BA,SC10,scarrabus
NA,13:30:00,2006-01-11,NA,6,S,6,NA,NA,SC10,scarrabus
NA,15:20:00,2006-01-11,2,4,S,4,NA,BA,MR3,auchnaclach
NA,10:00:00,2006-01-12,2,6,S,6,NA,WH,BV31,cornabus
NA,10:00:00,2006-01-12,NA,6,S,6,NA,NA,BV31,cornabus
NA,11:55:00,2006-01-12,1,4,S,4,NA,BA,LY21,lyrabus
NA,12:20:00,2006-01-12,1,4,S,4,NA,BA,CP3,craigens
NA,12:45:00,2006-01-12,NA,3,S,3,NA,NA,AN4,ardnave
NA,13:15:00,2006-01-12,NA,5,S,5,NA,NA,GG34,coille
NA,13:30:00,2006-01-12,NA,4,S,4,NA,NA,BB10,ballinaby
NA,09:10:00,2006-01-13,NA,3,S,3,NA,NA,KI17,kilchiaran
NA,10:10:00,2006-01-13,NA,3,S,3,NA,NA,CS14,conisby
NA,10:10:00,2006-01-13,NA,3,S,3,NA,NA,CS14,conisby
NA,10:50:00,2006-01-13,NA,3,S,3,NA,NA,BB2,ballinaby
NA,11:00:00,2006-01-13,NA,4,S,4,NA,NA,BB10,ballinaby
NA,11:15:00,2006-01-13,NA,3,S,3,NA,NA,AN4,ardnave
NA,11:35:00,2006-01-13,NA,3,S,3,NA,NA,CP3,craigens
NA,12:05:00,2006-01-13,NA,3,S,3,NA,NA,US12,uiskentuie
NA,13:05:00,2006-01-13,NA,2,S,2,NA,NA,BV31,cornabus
NA,15:10:00,2006-01-13,NA,3,S,3,NA,NA,BB2,ballinaby
NA,10:30:00,2006-01-14,NA,3,S,3,NA,NA,CO4,coull
NA,10:30:00,2006-01-14,2,3,S,3,NA,BA,CO15,coull
NA,10:50:00,2006-01-14,NA,6,S,6,NA,NA,BB10,ballinaby
NA,11:35:00,2006-01-14,1,5,S,5,NA,BA,CP3,craigens
NA,14:30:00,2006-01-14,NA,3,S,3,NA,NA,CP3,craigens
NA,15:45:00,2006-01-14,NA,8,S,8,NA,NA,KI11,kilchiaran
NA,09:10:00,2006-01-15,NA,5,S,5,NA,NA,KI10,kilchiaran
NA,10:05:00,2006-01-15,NA,3,S,3,NA,NA,CS14,conisby
NA,11:10:00,2006-01-15,NA,3,S,3,NA,NA,EK4,esknish
NA,12:05:00,2006-01-15,NA,4,S,4,NA,NA,NB7,neriby
NA,14:10:00,2006-01-15,NA,2,S,2,NA,NA,CP3,craigens
NA,14:20:00,2006-01-15,1,3,S,3,NA,BA,AN4,ardnave
NA,15:10:00,2006-01-15,NA,3,S,3,NA,NA,BB2,ballinaby
NA,09:55:00,2006-01-17,NA,6,S,6,NA,NA,BV31,cornabus
NA,11:40:00,2006-01-17,NA,6,S,6,NA,NA,KO25,knocklearach
NA,13:15:00,2006-01-17,NA,3,S,3,NA,NA,BB2,ballinaby
NA,13:30:00,2006-01-17,2,10,S,10,NA,BA,CO1,coull
NA,14:15:00,2006-01-17,NA,4,S,4,NA,NA,CP8,craigens
NA,14:40:00,2006-01-17,2,6,S,6,NA,BA,US15,uiskentuie
NA,14:35:00,2006-01-17,NA,3,S,3,NA,NA,TL21,tallant
NA,10:15:00,2006-01-20,2,10,S,10,NA,BA,BV31,cornabus
NA,10:45:00,2006-01-20,NA,5,S,5,NA,NA,LG11,ardbeg
NA,11:10:00,2006-01-20,2,4,S,4,NA,BA,LR7,leorin
NA,12:30:00,2006-01-20,NA,6,S,6,NA,NA,GG34,coille
NA,13:10:00,2006-01-20,1,8,S,8,NA,BA,CP8,craigens
NA,14:15:00,2006-01-20,NA,4,S,4,NA,NA,CN23,ceannacroic
NA,14:15:00,2006-01-20,NA,4,S,4,NA,NA,CN23,ceannacroic
NA,15:10:00,2006-01-20,NA,3,S,3,NA,NA,KO25,knocklearach
NA,10:20:00,2006-01-21,NA,3,S,3,NA,NA,BB2,ballinaby
NA,11:15:00,2006-01-21,1,3,S,3,NA,BA,CP3,craigens
NA,11:35:00,2006-01-21,1,3,S,3,NA,BA,LY23,lyrabus
NA,11:15:00,2006-01-21,1,5,S,5,NA,BA,SC10,scarrabus
NA,13:30:00,2006-01-21,NA,5,S,5,NA,NA,GC7,mulindry
NA,13:50:00,2006-01-21,1,4,S,4,NA,BA,NB7,neriby
NA,13:50:00,2006-01-21,NA,4,S,4,NA,NA,NB7,neriby
NA,15:40:00,2006-01-21,2,4,S,4,NA,BA,GM46,gartnatra
NA,09:10:00,2006-01-23,NA,3,S,3,NA,NA,KI17,kilchiaran
NA,10:00:00,2006-01-23,NA,3,S,3,NA,NA,CS14,conisby
NA,10:30:00,2006-01-23,2,4,S,4,NA,NA,CO1,coull
NA,11:15:00,2006-01-23,2,7,S,7,NA,BA,AN4,ardnave
NA,12:45:00,2006-01-23,1,5,S,5,NA,BA,NB7,neriby
NA,12:45:00,2006-01-23,NA,5,S,5,NA,NA,NB7,neriby
NA,14:15:00,2006-01-23,2,6,S,6,NA,BA,BV16,cornabus
NA,15:20:00,2006-01-23,NA,10,S,10,NA,NA,EO11,scarrabus
NA,10:55:00,2006-01-24,NA,3,S,3,NA,NA,TL21,tallant
NA,11:15:00,2006-01-24,NA,4,S,4,NA,NA,GM9,gartmain
NA,12:00:00,2006-01-24,1,6,S,6,NA,BA,NB12,neriby
NA,12:30:00,2006-01-24,NA,3,S,3,NA,NA,GC7,mulindry
NA,12:55:00,2006-01-24,NA,2,S,2,NA,NA,MR3,auchnaclach
NA,13:15:00,2006-01-24,NA,3,S,3,NA,NA,EK4,esknish
NA,14:35:00,2006-01-24,2,2,S,2,NA,BA,CP4,craigens
NA,09:10:00,2006-01-25,NA,4,S,4,NA,NA,KI14,kilchiaran
NA,09:10:00,2006-01-25,NA,4,S,4,NA,NA,KI14,kilchiaran
NA,11:10:00,2006-01-25,1,5,S,5,NA,BA,AN4,ardnave
NA,11:25:00,2006-01-25,1,6,S,6,NA,BA,CP8,craigens
NA,13:10:00,2006-01-25,NA,3,S,3,NA,NA,TL21,tallant
NA,13:20:00,2006-01-25,NA,3,S,3,NA,NA,GM9,gartmain
NA,14:00:00,2006-01-25,NA,5,S,5,NA,NA,GC7,mulindry
NA,09:10:00,2006-01-26,NA,4,S,4,NA,NA,KI2,kilchiaran
NA,09:10:00,2006-01-26,NA,4,S,4,NA,NA,KI2,kilchiaran
NA,10:25:00,2006-01-26,2,6,S,6,NA,BA,CO14,coull
NA,11:00:00,2006-01-26,NA,6,S,6,NA,NA,GG34,coille
NA,11:30:00,2006-01-26,2,3,S,3,NA,BA,CP4,craigens
NA,13:20:00,2006-01-26,NA,4,S,4,NA,NA,NB7,neriby
NA,13:45:00,2006-01-26,1,1,R,1,NA,BA,LR7,leorin
NA,14:25:00,2006-01-26,NA,4,S,4,NA,NA,BV31,cornabus
NA,14:25:00,2006-01-26,2,6,S,6,NA,BA,BV16,cornabus
NA,09:05:00,2006-01-27,NA,6,S,6,NA,NA,KI12,kilchiaran
NA,10:05:00,2006-01-27,NA,4,S,4,NA,NA,CO4,coull
NA,10:05:00,2006-01-27,NA,4,S,4,NA,NA,CO4,coull
NA,10:35:00,2006-01-27,NA,4,S,4,NA,NA,GG34,coille
NA,11:05:00,2006-01-27,2,6,S,6,NA,BA,CP8,craigens
NA,11:05:00,2006-01-27,1,4,S,4,NA,BA,CP4,craigens
NA,12:05:00,2006-01-27,NA,2,R,NA,2,NA,EO11,scarrabus
NA,12:40:00,2006-01-27,1,2,R,NA,2,BA,MR3,auchnaclach
NA,12:40:00,2006-01-27,NA,2,R,NA,2,NA,MR3,auchnaclach
NA,14:15:00,2006-01-27,NA,3,S,3,NA,NA,LR24,balaclava
NA,14:35:00,2006-01-27,NA,4,S,4,NA,NA,BV31,cornabus
NA,15:30:00,2006-01-27,NA,4,S,4,NA,NA,GM9,gartmain
NA,15:45:00,2006-01-27,NA,4,S,4,NA,NA,CS14,conisby
NA,09:15:00,2006-01-28,NA,2,S,2,NA,NA,LO51,lossit
NA,10:15:00,2006-01-28,2,6,S,6,NA,BA,CO4,coull
NA,10:30:00,2006-01-28,NA,3,S,3,NA,NA,BB10,ballinaby
NA,11:15:00,2006-01-28,2,3,S,3,NA,BA,CP4,craigens
NA,11:40:00,2006-01-28,NA,3,S,3,NA,NA,LY23,lyrabus
NA,12:45:00,2006-01-28,2,8,S,8,NA,BA,BV16,cornabus
NA,12:45:00,2006-01-28,NA,3,S,3,NA,NA,BV31,cornabus
NA,15:00:00,2006-01-28,NA,3,S,3,NA,NA,US12,uiskentuie
NA,15:45:00,2006-01-28,NA,3,S,3,NA,NA,KI12,kilchiaran
NA,09:10:00,2006-01-30,NA,3,S,3,NA,NA,KI12,kilchiaran
NA,10:20:00,2006-01-30,NA,3,S,3,NA,NA,BB2,ballinaby
NA,11:00:00,2006-01-30,NA,4,S,4,NA,NA,CP4,ardnave
NA,11:45:00,2006-01-30,NA,3,S,3,NA,NA,US12,uiskentuie
NA,13:50:00,2006-01-30,NA,6,S,6,NA,NA,NB7,neriby
NA,13:50:00,2006-01-30,NA,6,S,6,NA,NA,NB7,neriby
NA,14:30:00,2006-01-30,NA,4,S,4,NA,NA,KO25,knocklearach
NA,14:40:00,2006-01-30,NA,3,S,3,NA,NA,MR3,auchnaclach
NA,15:20:00,2006-01-30,NA,4,S,4,NA,NA,EO11,scarrabus
NA,09:10:00,2006-01-31,NA,3,S,3,NA,NA,KI14,kilchiaran
NA,10:35:00,2006-01-31,NA,3,S,3,NA,NA,BB2,ballinaby
NA,11:00:00,2006-01-31,1,3,S,3,NA,BA,AN4,ardnave
NA,11:15:00,2006-01-31,1,3,S,3,NA,BA,CP4,craigens
NA,12:45:00,2006-01-31,1,3,S,3,NA,BA,BV16,cornabus
NA,13:25:00,2006-01-31,NA,3,S,3,NA,NA,TL21,tallant
NA,13:35:00,2006-01-31,NA,6,S,6,NA,NA,GM9,gartmain
NA,14:10:00,2006-01-31,NA,10,S,10,NA,NA,NB12,neriby
NA,09:10:00,2006-02-01,NA,3,S,3,NA,NA,KI12,kilchiaran
NA,10:30:00,2006-02-01,NA,3,S,3,NA,NA,BV16,cornabus
NA,10:50:00,2006-02-01,NA,4,S,4,NA,NA,US12,uiskentuie
NA,11:05:00,2006-02-01,NA,3,S,3,NA,NA,CO4,coull
NA,11:10:00,2006-02-01,NA,4,S,4,NA,NA,BB2,ballinaby
NA,11:40:00,2006-02-01,NA,3,S,3,NA,NA,GG34,coille
NA,14:45:00,2006-02-01,NA,10,S,10,NA,NA,GC7,mulindry
NA,15:00:00,2006-02-01,NA,5,S,5,NA,NA,NB7,neriby
NA,09:30:00,2006-02-02,2,4,S,4,NA,BA,CO4,coull
NA,09:45:00,2006-02-02,NA,4,S,4,NA,NA,BB2,ballinaby
NA,09:45:00,2006-02-02,NA,4,S,4,NA,NA,BB2,ballinaby
NA,10:00:00,2006-02-02,NA,6,S,6,NA,NA,BB8,ballinaby
NA,10:00:00,2006-02-02,NA,6,S,6,NA,NA,BB8,ballinaby
NA,11:10:00,2006-02-02,2,6,S,6,NA,BA,AN4,ardnave
NA,11:45:00,2006-02-02,2,4,S,4,NA,BA,CP3,craigens
NA,12:00:00,2006-02-02,1,4,S,4,NA,BA,LY24,lyrabus
NA,13:45:00,2006-02-02,2,8,S,8,NA,BA,BV31,cornabus
NA,13:45:00,2006-02-02,2,7,S,7,NA,BA,BV16,cornabus
NA,14:30:00,2006-02-02,NA,2,S,2,NA,NA,LR24,balaclava
NA,09:30:00,2006-02-03,NA,4,S,4,NA,NA,KI12,kilchiaran
NA,09:30:00,2006-02-03,NA,4,S,4,NA,NA,KI12,kilchiaran
NA,10:40:00,2006-02-03,NA,1,R,1,NA,NA,SC10,scarrabus
NA,10:40:00,2006-02-03,NA,1,R,1,NA,NA,SC10,scarrabus
NA,11:20:00,2006-02-03,NA,4,S,4,NA,NA,NB7,neriby
NA,12:20:00,2006-02-03,NA,4,S,4,NA,NA,KO25,knocklearach
NA,12:45:00,2006-02-03,2,3,S,3,NA,BA,MR3,auchnaclach
NA,13:30:00,2006-02-03,2,4,S,4,NA,BA,TL21,tallant
NA,09:45:00,2006-02-03,NA,2,S,2,NA,NA,BV14,cornabus
NA,09:45:00,2006-02-03,NA,2,S,2,NA,NA,BV14,cornabus
NA,09:05:00,2006-02-04,NA,6,S,6,NA,NA,KI12,kilchiaran
NA,09:05:00,2006-02-04,NA,6,S,6,NA,NA,KI12,kilchiaran
NA,09:20:00,2006-02-04,2,4,S,4,NA,BA,OM2,octomore
NA,10:50:00,2006-02-04,2,6,S,6,NA,BA,KN9,ardnave
NA,11:10:00,2006-02-04,2,4,S,4,NA,BA,CP3,craigens
NA,12:50:00,2006-02-04,NA,4,S,4,NA,NA,GM9,gartmain
NA,13:00:00,2006-02-04,2,4,S,4,NA,BA,GM33,gartnatra
NA,13:20:00,2006-02-04,NA,6,S,6,NA,NA,RM18,ronnachmore
NA,13:45:00,2006-02-04,1,5,Both,4,1,WH,BV31,cornabus
NA,13:45:00,2006-02-04,NA,5,Both,4,1,NA,BV31,cornabus
NA,14:45:00,2006-02-04,NA,2,S,2,NA,NA,OV4,eorrabus
NA,15:25:00,2006-02-04,NA,4,S,4,NA,NA,BB2,ballinaby
NA,09:10:00,2006-02-07,NA,3,S,3,NA,NA,KI12,kilchiaran
NA,10:10:00,2006-02-07,2,6,S,6,NA,BA,CO4,coull
NA,11:45:00,2006-02-07,NA,2,S,2,NA,NA,MR3,auchnaclach
NA,11:55:00,2006-02-07,NA,4,S,4,NA,NA,KO25,knocklearach
NA,13:55:00,2006-02-07,NA,4,S,4,NA,NA,CO15,coull
NA,15:45:00,2006-02-07,2,3,S,3,NA,WH,OM2,octomore
NA,15:45:00,2006-02-07,2,3,S,3,NA,BA,OM2,octomore
NA,09:00:00,2006-02-08,NA,6,S,6,NA,NA,KI12,kilchiaran
NA,09:00:00,2006-02-08,NA,6,S,6,NA,NA,KI12,kilchiaran
NA,10:00:00,2006-02-08,NA,8,S,8,NA,NA,BV31,cornabus
NA,11:45:00,2006-02-08,NA,4,S,4,NA,NA,MR3,auchnaclach
NA,11:45:00,2006-02-08,NA,4,S,4,NA,NA,MR3,auchnaclach
NA,12:05:00,2006-02-08,NA,4,S,4,NA,NA,KO25,knocklearach
NA,13:45:00,2006-02-08,NA,3,S,3,NA,NA,CP29,lyrabus
NA,14:00:00,2006-02-08,NA,4,S,4,NA,NA,CP3,craigens
NA,14:15:00,2006-02-08,2,4,S,4,NA,BA,AN4,ardnave
NA,14:15:00,2006-02-08,NA,4,S,4,NA,NA,AN4,ardnave
NA,14:40:00,2006-02-08,NA,4,S,4,NA,NA,GG34,coille
NA,15:30:00,2006-02-08,NA,4,S,4,NA,NA,KW17,kintra
NA,10:20:00,2006-02-09,NA,3,S,3,NA,NA,BV31,cornabus
NA,10:20:00,2006-02-09,NA,5,S,5,NA,NA,BV16,cornabus
NA,12:05:00,2006-02-09,NA,3,S,3,NA,NA,GC7,mulindry
NA,14:00:00,2006-02-09,1,3,S,3,NA,BA,CP4,craigens
NA,14:55:00,2006-02-09,2,6,S,6,NA,BA,CO4,coull
NA,14:55:00,2006-02-09,NA,6,S,6,NA,NA,CO4,coull
NA,15:45:00,2006-02-09,NA,3,S,3,NA,NA,KI12,kilchiaran
NA,10:20:00,2006-02-10,NA,3,S,3,NA,NA,BB10,ballinaby
NA,10:50:00,2006-02-10,NA,3,S,3,NA,NA,AN4,ardnave
NA,11:10:00,2006-02-10,NA,3,S,3,NA,NA,CP4,craigens
NA,11:40:00,2006-02-10,NA,3,S,3,NA,NA,US12,uiskentuie
NA,14:30:00,2006-02-10,NA,3,S,3,NA,NA,LR7,leorin
NA,15:45:00,2006-02-10,NA,3,S,3,NA,NA,KI14,kilchiaran
NA,09:10:00,2006-02-11,NA,3,S,3,NA,NA,KI14,kilchiaran
NA,09:40:00,2006-02-11,NA,3,S,3,NA,NA,CS14,conisby
NA,11:00:00,2006-02-11,1,3,S,3,NA,BA,CP4,craigens
NA,11:20:00,2006-02-11,NA,3,S,3,NA,NA,LY23,lyrabus
NA,11:20:00,2006-02-11,NA,3,S,3,NA,NA,LY21,lyrabus
NA,11:40:00,2006-02-11,NA,3,S,3,NA,NA,SC10,scarrabus
NA,12:30:00,2006-02-11,NA,3,S,3,NA,NA,KO25,knocklearach
NA,14:30:00,2006-02-11,1,6,S,6,NA,BA,BV31,cornabus
NA,09:10:00,2006-02-13,NA,3,S,3,NA,NA,KI12,kilchiaran
NA,10:30:00,2006-02-13,2,3,S,3,NA,BA,CO4,coull
NA,10:40:00,2006-02-13,NA,3,S,3,NA,NA,BB2,ballinaby
NA,15:15:00,2006-02-13,1,3,S,3,NA,BA,US12,uiskentuie
NA,15:45:00,2006-02-13,NA,5,S,5,NA,NA,KI14,kilchiaran
NA,09:35:00,2006-02-14,NA,3,S,3,NA,NA,CS14,conisby
